refund_id,order_id,refund_date,refund_amount,reason
2470,18426,2023-12-07,136.99,Wrong Item
2471,6050,2023-02-27,47.31,Wrong Item
2472,29744,2023-02-18,30.77,Changed Mind
2473,55774,2023-04-15,15.23,Wrong Item
2474,15999,2023-04-07,60.67,Wrong Item
2475,24936,2023-08-14,89.87,Changed Mind
2476,10127,2023-01-23,102.32,Wrong Item
2477,22219,2023-01-30,82.31,Wrong Item
2478,9259,2023-11-22,36.99,Changed Mind
2479,56111,2023-07-19,132.13,Wrong Item
2480,10980,2023-12-30,62.16,Wrong Item
2481,28137,2023-12-12,179.01,Wrong Item
2482,55123,2023-07-09,52.6,Changed Mind
2483,1456,2023-04-22,121.37,Defective
2484,7897,2023-07-04,124.56,Wrong Item
2485,1130,2023-04-30,34.16,Defective
2486,17425,2023-02-14,92.64,Defective
2487,51294,2023-02-19,56.33,Wrong Item
2488,40889,2023-06-25,83.18,Defective
2489,44886,2023-01-03,131.04,Defective
2490,3288,2023-09-30,174.13,Defective
2491,29429,2023-06-13,174.25,Wrong Item
2492,27410,2023-01-18,54.34,Changed Mind
2493,39801,2023-05-05,72.97,Wrong Item
2494,5569,2023-08-05,74.37,Defective
2495,1346,2023-04-11,178.65,Defective
2496,4751,2023-03-06,106.22,Changed Mind
2497,23950,2023-06-15,123.27,Changed Mind
2498,42904,2023-09-03,163.43,Wrong Item
2499,21637,2023-08-03,58.95,Wrong Item
2500,6078,2023-04-28,189.77,Wrong Item
2501,18678,2023-06-01,116.53,Wrong Item
2502,48486,2023-08-07,33.14,Changed Mind
2503,57180,2023-10-16,68.33,Defective
2504,2016,2023-05-07,138.4,Defective
2505,57383,2023-07-21,138.68,Changed Mind
2506,49051,2023-06-22,168.06,Changed Mind
2507,35944,2023-02-02,105.6,Defective
2508,20092,2023-12-25,90.77,Changed Mind
2509,1215,2023-07-26,149.68,Wrong Item
2510,2657,2023-09-14,59.81,Changed Mind
2511,3628,2023-09-02,62.5,Changed Mind
2512,58259,2023-02-24,173.14,Wrong Item
2513,41021,2023-10-24,32.04,Defective
2514,56638,2023-01-25,142.6,Wrong Item
2515,11347,2023-12-05,51.25,Wrong Item
2516,35115,2023-10-02,86.6,Wrong Item
2517,42407,2023-08-26,183.27,Defective
2518,36596,2023-08-12,153.53,Wrong Item
2519,50885,2023-11-25,126.05,Wrong Item
2520,54706,2023-05-26,97.77,Wrong Item
2521,6117,2023-07-28,107.11,Changed Mind
2522,29600,2023-12-05,33.85,Changed Mind
2523,11887,2023-04-23,62.49,Wrong Item
2524,58299,2023-12-01,108.24,Changed Mind
2525,40811,2023-04-03,188.56,Wrong Item
2526,43431,2023-01-01,129.95,Wrong Item
2527,58909,2023-04-19,58.0,Changed Mind
2528,18044,2023-06-12,143.26,Defective
2529,14806,2023-03-08,67.85,Wrong Item
2530,33720,2023-05-12,33.18,Changed Mind
2531,8199,2023-01-22,125.79,Wrong Item
2532,30180,2023-10-11,68.24,Wrong Item
2533,11767,2023-12-24,78.44,Wrong Item
2534,35007,2023-06-22,52.71,Changed Mind
2535,46510,2023-03-19,59.27,Defective
2536,44521,2023-08-16,66.14,Changed Mind
2537,7157,2023-04-25,141.14,Changed Mind
2538,12710,2023-03-17,67.17,Defective
2539,46333,2023-10-19,114.25,Wrong Item
2540,37251,2023-06-15,196.7,Changed Mind
2541,40065,2023-10-06,198.25,Wrong Item
2542,39413,2023-03-09,151.52,Defective
2543,17710,2023-06-30,143.02,Defective
2544,4753,2023-10-27,78.08,Wrong Item
2545,32449,2023-04-24,111.84,Defective
2546,54220,2023-10-13,73.42,Wrong Item
2547,5439,2023-01-21,93.34,Wrong Item
2548,30150,2023-12-12,23.38,Wrong Item
2549,37466,2023-03-30,128.76,Defective
2550,31103,2023-09-01,21.91,Wrong Item
2551,42198,2023-03-24,97.2,Wrong Item
2552,17173,2023-02-04,11.58,Changed Mind
2553,16691,2023-10-23,44.05,Wrong Item
2554,29793,2023-07-05,133.78,Defective
2555,56561,2023-07-15,84.98,Defective
2556,38667,2023-07-20,38.08,Defective
2557,7238,2023-02-17,161.92,Wrong Item
2558,32146,2023-09-04,36.29,Changed Mind
2559,43188,2023-04-29,43.12,Defective
2560,7117,2023-04-09,26.92,Wrong Item
2561,51782,2023-02-27,66.54,Wrong Item
2562,38432,2023-02-04,159.88,Changed Mind
2563,24001,2023-10-07,173.53,Changed Mind
2564,41044,2023-06-24,75.59,Changed Mind
2565,52760,2023-03-15,159.43,Wrong Item
2566,21066,2023-08-07,92.45,Changed Mind
2567,23207,2023-04-09,133.88,Wrong Item
2568,2829,2023-09-17,88.49,Defective
2569,40654,2023-12-03,98.69,Defective
2570,35944,2023-07-15,37.35,Changed Mind
2571,11507,2023-05-24,25.09,Defective
2572,58784,2023-11-09,187.18,Changed Mind
2573,31452,2023-10-08,10.5,Wrong Item
2574,34032,2023-10-23,152.26,Wrong Item
2575,52946,2023-02-09,193.32,Wrong Item
2576,29154,2023-01-18,30.22,Defective
2577,23845,2023-12-12,95.4,Wrong Item
2578,43912,2023-05-14,194.77,Changed Mind
2579,36627,2023-01-03,90.86,Wrong Item
2580,48512,2023-05-29,102.92,Changed Mind
2581,38935,2023-04-21,25.44,Changed Mind
2582,59824,2023-06-09,140.86,Changed Mind
2583,11326,2023-03-26,108.03,Changed Mind
2584,49061,2023-07-05,11.13,Defective
2585,1217,2023-07-19,31.69,Wrong Item
2586,10300,2023-04-28,177.61,Defective
2587,19533,2023-09-30,60.7,Wrong Item
2588,53215,2023-02-18,87.99,Defective
2589,49665,2023-01-10,86.33,Defective
2590,53101,2023-07-15,58.17,Defective
2591,23029,2023-03-14,124.82,Defective
2592,35202,2023-04-28,188.26,Defective
2593,53447,2023-03-03,87.59,Changed Mind
2594,15166,2023-10-29,108.13,Wrong Item
2595,56038,2023-04-09,162.56,Wrong Item
2596,29848,2023-12-06,137.88,Defective
2597,25304,2023-03-17,50.63,Changed Mind
2598,4729,2023-08-22,81.92,Wrong Item
2599,48944,2023-06-05,32.05,Changed Mind
2600,41198,2023-05-08,103.95,Defective
2601,40559,2023-01-29,83.09,Changed Mind
2602,33846,2023-02-24,53.92,Wrong Item
2603,41800,2023-08-16,100.06,Changed Mind
2604,21955,2023-02-08,17.14,Wrong Item
2605,18978,2023-05-27,50.98,Defective
2606,12921,2023-01-24,190.1,Wrong Item
2607,28964,2023-04-19,64.34,Defective
2608,30397,2023-07-30,194.57,Wrong Item
2609,14228,2023-09-20,51.43,Changed Mind
2610,35458,2023-10-21,39.07,Wrong Item
2611,13286,2023-07-25,69.61,Wrong Item
2612,19118,2023-08-16,54.42,Changed Mind
2613,3980,2023-05-05,130.56,Changed Mind
2614,47850,2023-11-08,131.03,Changed Mind
2615,19753,2023-07-09,76.21,Changed Mind
2616,39763,2023-05-13,145.01,Wrong Item
2617,12047,2023-08-25,76.92,Defective
2618,15572,2023-01-27,41.71,Changed Mind
2619,1406,2023-05-05,154.95,Wrong Item
2620,37019,2023-08-21,49.29,Changed Mind
2621,4307,2023-07-22,18.57,Wrong Item
2622,7786,2023-11-25,198.3,Wrong Item
2623,46288,2023-08-20,136.28,Changed Mind
2624,25505,2023-01-03,136.63,Wrong Item
2625,40252,2023-03-23,47.07,Changed Mind
2626,12213,2023-10-04,97.93,Changed Mind
2627,60716,2023-09-26,162.84,Wrong Item
2628,31823,2023-07-15,149.62,Changed Mind
2629,17489,2023-02-25,54.16,Changed Mind
2630,5059,2023-12-08,152.6,Changed Mind
2631,50250,2023-08-08,52.04,Changed Mind
2632,16969,2023-03-31,113.64,Wrong Item
2633,50084,2023-04-05,26.34,Defective
2634,40725,2023-06-30,49.04,Changed Mind
2635,15455,2023-06-09,132.01,Defective
2636,47984,2023-03-18,46.75,Wrong Item
2637,3594,2023-06-28,124.69,Defective
2638,53482,2023-07-11,69.8,Defective
2639,36766,2023-09-16,146.35,Wrong Item
2640,18245,2023-08-05,120.16,Defective
2641,33097,2023-08-21,171.77,Defective
2642,6563,2023-09-21,91.37,Changed Mind
2643,30468,2023-08-20,59.67,Wrong Item
2644,31850,2023-01-04,13.01,Changed Mind
2645,46923,2023-09-25,127.04,Changed Mind
2646,8068,2023-07-15,96.12,Wrong Item
2647,8429,2023-08-09,138.75,Defective
2648,13375,2023-07-09,89.46,Wrong Item
2649,48651,2023-09-20,90.68,Wrong Item
2650,44194,2023-09-18,130.34,Wrong Item
2651,39060,2023-09-29,82.66,Changed Mind
2652,15646,2023-05-16,51.86,Wrong Item
2653,37296,2023-11-13,59.51,Wrong Item
2654,35601,2023-11-11,39.92,Wrong Item
2655,60274,2023-12-10,34.05,Defective
2656,23577,2023-11-19,72.15,Wrong Item
2657,4165,2023-10-11,59.53,Wrong Item
2658,45374,2023-02-27,160.13,Wrong Item
2659,38760,2023-04-22,58.31,Changed Mind
2660,43798,2023-10-16,105.04,Wrong Item
2661,42199,2023-01-13,127.73,Wrong Item
2662,37037,2023-04-29,41.44,Wrong Item
2663,20876,2023-12-06,153.59,Wrong Item
2664,13667,2023-03-19,194.38,Defective
2665,44959,2023-09-19,169.57,Defective
2666,39869,2023-06-10,148.84,Defective
2667,7994,2023-09-12,155.89,Changed Mind
2668,58653,2023-01-07,124.57,Defective
2669,45412,2023-02-24,177.55,Changed Mind
2670,13894,2023-02-13,59.32,Changed Mind
2671,36104,2023-04-27,94.86,Changed Mind
2672,25315,2023-03-08,179.17,Changed Mind
2673,42376,2023-07-14,66.25,Changed Mind
2674,19678,2023-07-19,178.39,Changed Mind
2675,39386,2023-10-25,32.98,Defective
2676,4560,2023-01-26,80.3,Defective
2677,51006,2023-04-02,137.34,Defective
2678,51729,2023-10-11,43.08,Defective
2679,42193,2023-11-18,33.15,Wrong Item
2680,18149,2023-04-24,190.04,Changed Mind
2681,6822,2023-10-18,169.08,Changed Mind
2682,19038,2023-09-29,93.42,Changed Mind
2683,22301,2023-02-02,194.23,Changed Mind
2684,36649,2023-05-30,36.68,Wrong Item
2685,44877,2023-08-10,19.11,Wrong Item
2686,36983,2023-04-11,89.88,Defective
2687,11936,2023-09-09,92.22,Wrong Item
2688,22589,2023-12-09,181.44,Wrong Item
2689,13152,2023-03-25,172.57,Changed Mind
2690,7361,2023-07-12,176.28,Wrong Item
2691,21762,2023-05-29,139.8,Changed Mind
2692,18035,2023-03-08,114.98,Wrong Item
2693,48480,2023-08-30,49.64,Changed Mind
2694,47573,2023-06-08,111.94,Wrong Item
2695,11077,2023-06-07,83.37,Changed Mind
2696,3843,2023-11-21,136.57,Wrong Item
2697,32056,2023-03-05,65.87,Wrong Item
2698,53533,2023-09-13,131.08,Changed Mind
2699,2218,2023-09-07,146.54,Wrong Item
2700,27612,2023-08-13,194.99,Changed Mind
2701,48584,2023-09-01,26.18,Wrong Item
2702,49400,2023-10-20,169.34,Wrong Item
2703,8144,2023-02-04,113.65,Changed Mind
2704,45080,2023-01-08,191.02,Changed Mind
2705,49728,2023-10-17,18.23,Defective
2706,21117,2023-02-09,162.89,Defective
2707,51800,2023-12-14,93.8,Wrong Item
2708,13888,2023-05-20,97.69,Changed Mind
2709,42579,2023-12-25,39.47,Wrong Item
2710,43174,2023-06-22,78.51,Defective
2711,24161,2023-12-30,73.21,Changed Mind
2712,37731,2023-07-05,31.71,Wrong Item
2713,8031,2023-05-29,87.92,Wrong Item
2714,50293,2023-06-05,124.97,Wrong Item
2715,58985,2023-06-04,191.41,Wrong Item
2716,10174,2023-11-13,57.27,Wrong Item
2717,43720,2023-03-20,124.33,Defective
2718,26826,2023-02-19,143.37,Wrong Item
2719,2511,2023-10-01,21.36,Defective
2720,31219,2023-08-17,97.53,Defective
2721,23019,2023-05-17,18.68,Changed Mind
2722,3852,2023-05-07,178.65,Changed Mind
2723,50354,2023-10-12,121.71,Changed Mind
2724,2397,2023-08-21,167.79,Changed Mind
2725,45846,2023-04-23,48.19,Defective
2726,19382,2023-06-24,53.26,Defective
2727,37305,2023-08-24,137.8,Wrong Item
2728,21689,2023-10-15,146.55,Wrong Item
2729,44301,2023-12-29,39.47,Defective
2730,19584,2023-04-16,14.18,Changed Mind
2731,42440,2023-11-28,90.74,Changed Mind
2732,30933,2023-02-26,56.46,Defective
2733,39832,2023-06-04,64.55,Defective
2734,23261,2023-04-22,155.9,Changed Mind
2735,50360,2023-06-01,85.75,Wrong Item
2736,4087,2023-07-06,35.35,Defective
2737,39565,2023-11-08,70.64,Wrong Item
2738,42211,2023-02-08,108.02,Changed Mind
2739,3430,2023-05-15,125.41,Changed Mind
2740,13642,2023-01-14,96.93,Changed Mind
2741,51110,2023-04-27,156.62,Wrong Item
2742,2336,2023-04-03,42.42,Wrong Item
2743,15572,2023-11-09,73.2,Wrong Item
2744,58627,2023-10-16,34.65,Defective
2745,45863,2023-03-17,69.2,Defective
2746,14990,2023-09-12,70.47,Defective
2747,51524,2023-07-23,118.96,Wrong Item
2748,41395,2023-11-06,126.82,Changed Mind
2749,43169,2023-04-25,173.55,Changed Mind
2750,9509,2023-07-16,154.24,Defective
2751,37848,2023-09-24,131.74,Wrong Item
2752,54491,2023-10-12,72.97,Defective
2753,6380,2023-05-09,133.0,Changed Mind
2754,51678,2023-09-19,156.2,Wrong Item
2755,51357,2023-07-27,56.27,Defective
2756,27573,2023-05-03,146.59,Defective
2757,26732,2023-10-24,103.95,Changed Mind
2758,40580,2023-02-06,54.27,Changed Mind
2759,38346,2023-03-03,36.84,Wrong Item
2760,22472,2023-01-10,26.02,Changed Mind
2761,50807,2023-03-08,144.29,Changed Mind
2762,45536,2023-11-26,182.62,Defective
2763,43598,2023-11-12,24.42,Defective
2764,30052,2023-08-31,116.37,Changed Mind
2765,26264,2023-04-16,162.37,Wrong Item
2766,8297,2023-06-10,100.02,Defective
2767,50740,2023-08-06,80.26,Changed Mind
2768,54644,2023-05-30,173.11,Wrong Item
2769,51922,2023-04-22,15.4,Wrong Item
2770,33353,2023-05-23,37.21,Changed Mind
2771,40313,2023-11-01,114.18,Wrong Item
2772,54606,2023-06-02,12.13,Changed Mind
2773,22317,2023-07-14,191.3,Changed Mind
2774,28474,2023-12-01,54.08,Defective
2775,56408,2023-05-20,166.2,Changed Mind
2776,48580,2023-02-21,150.91,Defective
2777,42221,2023-08-10,151.89,Defective
2778,56957,2023-12-12,102.92,Changed Mind
2779,37353,2023-04-16,104.9,Changed Mind
2780,4514,2023-12-09,71.27,Wrong Item
2781,8795,2023-07-08,88.86,Changed Mind
2782,40309,2023-09-04,29.44,Changed Mind
2783,15518,2023-03-23,53.24,Defective
2784,10049,2023-02-07,39.14,Changed Mind
2785,52786,2023-10-11,152.65,Wrong Item
2786,52773,2023-01-14,167.68,Defective
2787,50400,2023-08-26,147.69,Defective
2788,48954,2023-06-30,17.99,Changed Mind
2789,20397,2023-07-19,199.7,Changed Mind
2790,10206,2023-08-04,16.96,Changed Mind
2791,53476,2023-08-05,44.37,Defective
2792,38603,2023-06-16,136.72,Wrong Item
2793,8800,2023-01-13,77.44,Changed Mind
2794,53835,2023-08-19,25.35,Changed Mind
2795,42736,2023-02-22,149.39,Defective
2796,50983,2023-06-10,74.74,Changed Mind
2797,38350,2023-04-20,55.33,Changed Mind
2798,51153,2023-12-03,43.5,Wrong Item
2799,22551,2023-04-02,168.05,Defective
2800,31271,2023-11-04,26.75,Defective
2801,28017,2023-01-06,16.77,Defective
2802,24754,2023-01-19,186.72,Changed Mind
2803,30099,2023-02-24,66.46,Changed Mind
2804,13775,2023-12-10,111.6,Wrong Item
2805,23599,2023-08-10,42.44,Defective
2806,18195,2023-06-01,11.32,Changed Mind
2807,25135,2023-12-31,125.7,Changed Mind
2808,6122,2023-10-15,159.84,Wrong Item
2809,29721,2023-04-06,148.64,Changed Mind
2810,15044,2023-02-23,142.17,Wrong Item
2811,11282,2023-06-19,40.77,Wrong Item
2812,29093,2023-02-27,125.6,Changed Mind
2813,1740,2023-02-08,56.59,Wrong Item
2814,50677,2023-04-24,96.22,Wrong Item
2815,53659,2023-01-03,149.93,Wrong Item
2816,26136,2023-07-19,137.53,Defective
2817,31096,2023-05-17,84.91,Changed Mind
2818,11752,2023-12-20,199.76,Defective
2819,53948,2023-10-19,146.03,Defective
2820,58087,2023-01-06,67.01,Changed Mind
2821,23734,2023-12-02,194.35,Changed Mind
2822,50421,2023-09-27,77.28,Defective
2823,55341,2023-03-13,80.84,Changed Mind
2824,21564,2023-07-17,19.3,Wrong Item
2825,6175,2023-05-16,19.17,Changed Mind
2826,25987,2023-05-21,89.63,Defective
2827,56565,2023-12-26,176.29,Wrong Item
2828,7776,2023-10-24,151.2,Defective
2829,48155,2023-07-12,40.76,Wrong Item
2830,23373,2023-12-28,41.65,Defective
2831,10403,2023-07-04,28.36,Changed Mind
2832,47543,2023-07-01,118.37,Defective
2833,18204,2023-06-23,191.34,Wrong Item
2834,45023,2023-11-10,164.27,Changed Mind
2835,48695,2023-12-02,44.21,Wrong Item
2836,21231,2023-08-25,186.65,Changed Mind
2837,18585,2023-08-27,49.86,Wrong Item
2838,28992,2023-03-05,10.9,Wrong Item
2839,57935,2023-08-20,18.07,Wrong Item
2840,9712,2023-10-13,184.71,Changed Mind
2841,60225,2023-08-19,164.79,Changed Mind
2842,23135,2023-09-08,132.23,Defective
2843,12078,2023-09-02,54.48,Changed Mind
2844,56667,2023-08-09,53.12,Changed Mind
2845,11436,2023-05-13,139.02,Changed Mind
2846,10608,2023-02-21,142.93,Wrong Item
2847,8196,2023-02-21,38.54,Defective
2848,60387,2023-05-23,80.22,Defective
2849,18948,2023-12-04,58.32,Wrong Item
2850,60424,2023-03-13,85.54,Changed Mind
2851,29655,2023-04-11,23.47,Defective
2852,59485,2023-01-10,29.14,Changed Mind
2853,55693,2023-11-29,153.5,Defective
2854,57336,2023-01-02,21.74,Defective
2855,13243,2023-02-21,187.6,Changed Mind
2856,16310,2023-08-22,187.01,Defective
2857,47408,2023-12-27,29.53,Changed Mind
2858,44342,2023-12-07,71.08,Defective
2859,39261,2023-07-20,133.62,Wrong Item
2860,4644,2023-07-27,71.48,Changed Mind
2861,47387,2023-05-09,188.38,Defective
2862,40552,2023-01-09,64.88,Defective
2863,5385,2023-08-26,69.6,Defective
2864,1016,2023-04-03,181.99,Defective
2865,55567,2023-08-22,109.9,Defective
2866,35148,2023-07-27,120.93,Defective
2867,39332,2023-12-14,87.44,Wrong Item
2868,44033,2023-06-16,11.53,Defective
2869,48865,2023-04-18,160.19,Defective
2870,58236,2023-05-29,49.09,Defective
2871,45460,2023-12-05,117.7,Wrong Item
2872,40816,2023-09-02,178.26,Wrong Item
2873,60867,2023-07-21,128.8,Defective
2874,39900,2023-07-08,176.82,Changed Mind
2875,46674,2023-02-26,117.15,Defective
2876,59945,2023-07-23,116.96,Changed Mind
2877,15877,2023-04-16,130.85,Wrong Item
2878,53036,2023-03-19,29.84,Defective
2879,14611,2023-01-27,46.74,Wrong Item
2880,49733,2023-10-06,163.55,Changed Mind
2881,23497,2023-09-04,84.38,Changed Mind
2882,1374,2023-10-31,190.24,Changed Mind
2883,42735,2023-08-19,45.1,Wrong Item
2884,4553,2023-12-04,67.24,Wrong Item
2885,47263,2023-11-28,124.32,Wrong Item
2886,15788,2023-02-15,146.88,Defective
2887,29632,2023-04-02,11.03,Wrong Item
2888,59196,2023-01-21,21.9,Changed Mind
2889,33226,2023-10-02,37.44,Changed Mind
2890,36018,2023-04-02,124.06,Defective
2891,30471,2023-04-27,129.5,Wrong Item
2892,45987,2023-12-13,192.22,Wrong Item
2893,29263,2023-07-22,126.5,Changed Mind
2894,52060,2023-05-24,58.3,Wrong Item
2895,26619,2023-02-16,196.31,Wrong Item
2896,4250,2023-11-01,148.32,Defective
2897,24741,2023-07-02,137.01,Wrong Item
2898,3696,2023-05-14,21.57,Changed Mind
2899,28616,2023-04-24,169.82,Defective
2900,4558,2023-07-01,91.04,Changed Mind
2901,2463,2023-11-11,68.16,Changed Mind
2902,22328,2023-12-30,199.87,Changed Mind
2903,35585,2023-12-13,45.9,Wrong Item
2904,38163,2023-12-24,26.77,Defective
2905,45892,2023-03-23,72.0,Changed Mind
2906,27881,2023-01-18,51.52,Wrong Item
2907,44635,2023-09-16,44.41,Defective
2908,13428,2023-01-06,13.89,Defective
2909,17916,2023-01-16,48.04,Defective
2910,42640,2023-12-02,187.53,Defective
2911,60686,2023-09-19,127.81,Defective
2912,41497,2023-11-15,121.17,Defective
2913,55196,2023-01-13,159.06,Defective
2914,21386,2023-08-27,65.61,Wrong Item
2915,48708,2023-12-15,57.56,Changed Mind
2916,28113,2023-04-06,37.36,Defective
2917,58177,2023-11-29,83.78,Changed Mind
2918,59390,2023-06-17,95.39,Wrong Item
2919,47852,2023-02-09,142.58,Wrong Item
2920,39712,2023-01-18,24.48,Wrong Item
2921,44122,2023-11-18,83.32,Wrong Item
2922,42234,2023-11-11,67.09,Changed Mind
2923,3673,2023-10-29,83.65,Changed Mind
2924,14237,2023-04-16,167.63,Defective
2925,19416,2023-11-21,70.14,Wrong Item
2926,22311,2023-08-25,135.38,Changed Mind
2927,11730,2023-08-20,182.64,Changed Mind
2928,57430,2023-09-01,149.37,Defective
2929,3046,2023-04-16,20.68,Defective
2930,4876,2023-08-03,168.72,Wrong Item
2931,1298,2023-01-25,54.38,Defective
2932,14298,2023-12-11,179.75,Wrong Item
2933,41205,2023-05-21,19.66,Wrong Item
2934,22754,2023-05-07,194.3,Changed Mind
2935,29961,2023-10-05,124.34,Defective
2936,28524,2023-09-05,29.58,Changed Mind
2937,54250,2023-06-14,58.58,Changed Mind
2938,19562,2023-10-22,136.19,Changed Mind
2939,7683,2023-08-02,23.32,Wrong Item
2940,56960,2023-08-05,156.27,Changed Mind
2941,6219,2023-09-26,190.56,Wrong Item
2942,32739,2023-08-15,78.06,Changed Mind
2943,3742,2023-08-14,138.49,Changed Mind
2944,29104,2023-06-27,27.27,Defective
2945,50949,2023-09-20,141.69,Defective
2946,59957,2023-11-05,31.79,Defective
2947,1449,2023-09-07,53.52,Changed Mind
2948,13626,2023-07-11,51.33,Wrong Item
2949,23124,2023-03-09,179.36,Wrong Item
2950,59813,2023-12-04,175.67,Defective
2951,56765,2023-12-31,85.3,Changed Mind
2952,31840,2023-03-28,144.47,Wrong Item
2953,46756,2023-09-30,15.57,Wrong Item
2954,53366,2023-09-13,12.74,Changed Mind
2955,59092,2023-06-24,167.82,Wrong Item
2956,23046,2023-08-13,65.43,Changed Mind
2957,58621,2023-07-09,45.14,Changed Mind
2958,32516,2023-02-11,104.0,Changed Mind
2959,7974,2023-08-10,130.59,Changed Mind
2960,50897,2023-08-17,80.19,Changed Mind
2961,28244,2023-02-01,173.26,Changed Mind
2962,29592,2023-01-24,146.48,Defective
2963,30752,2023-02-05,54.36,Changed Mind
2964,32679,2023-02-20,177.92,Wrong Item
2965,4860,2023-09-29,79.89,Defective
2966,1210,2023-06-04,176.38,Defective
2967,25987,2023-03-14,90.99,Wrong Item
2968,42430,2023-08-07,85.32,Changed Mind
2969,38701,2023-05-28,81.29,Defective
2970,19345,2023-01-26,98.54,Defective
2971,41086,2023-03-18,80.35,Wrong Item
2972,18496,2023-07-12,187.7,Wrong Item
2973,10491,2023-06-10,121.07,Changed Mind
2974,43247,2023-05-28,176.65,Changed Mind
2975,43777,2023-08-27,169.16,Defective
2976,42279,2023-08-24,192.94,Wrong Item
2977,4082,2023-05-26,183.54,Defective
2978,10043,2023-04-13,140.47,Wrong Item
2979,22503,2023-09-05,115.75,Changed Mind
2980,21292,2023-09-01,63.08,Wrong Item
2981,42593,2023-12-18,190.39,Changed Mind
2982,25628,2023-12-14,18.38,Wrong Item
2983,30534,2023-01-04,14.12,Wrong Item
2984,47833,2023-05-12,137.01,Changed Mind
2985,6756,2023-06-20,24.23,Wrong Item
2986,37766,2023-06-13,180.94,Wrong Item
2987,39858,2023-11-02,151.58,Changed Mind
2988,56073,2023-12-03,126.68,Wrong Item
2989,3362,2023-08-24,41.96,Wrong Item
2990,44332,2023-09-28,130.04,Changed Mind
2991,19141,2023-02-04,62.69,Wrong Item
2992,38353,2023-05-17,171.63,Changed Mind
2993,25081,2023-06-10,82.93,Wrong Item
2994,56842,2023-05-28,76.99,Changed Mind
2995,3260,2023-09-26,154.95,Wrong Item
2996,1616,2023-07-28,30.51,Wrong Item
2997,34945,2023-02-26,53.23,Wrong Item
2998,36865,2023-07-07,154.67,Defective
2999,22553,2023-04-24,116.68,Defective
3000,38174,2023-03-07,111.03,Defective
3001,55377,2023-09-22,44.13,Wrong Item
3002,50374,2023-09-21,152.35,Defective
3003,37377,2023-08-15,41.72,Wrong Item
3004,9063,2023-05-27,74.17,Wrong Item
3005,37163,2023-08-04,79.33,Changed Mind
3006,27394,2023-01-04,138.21,Wrong Item
3007,15839,2023-12-15,30.76,Changed Mind
3008,9776,2023-12-08,112.19,Defective
3009,37125,2023-04-04,163.35,Wrong Item
3010,36589,2023-03-13,88.75,Changed Mind
3011,46627,2023-08-08,175.82,Defective
3012,49404,2023-07-15,184.95,Changed Mind
3013,17592,2023-09-12,159.83,Defective
3014,3754,2023-10-24,151.88,Defective
3015,4547,2023-11-08,148.56,Defective
3016,14073,2023-04-26,129.81,Changed Mind
3017,35802,2023-08-17,142.76,Changed Mind
3018,49490,2023-09-27,159.28,Wrong Item
3019,59500,2023-04-07,77.25,Wrong Item
3020,14415,2023-01-31,167.63,Defective
3021,28178,2023-02-24,175.27,Changed Mind
3022,30253,2023-05-22,72.03,Defective
3023,49267,2023-05-21,106.45,Defective
3024,44808,2023-04-23,63.8,Changed Mind
3025,23015,2023-11-05,149.39,Changed Mind
3026,34470,2023-12-28,32.81,Wrong Item
3027,46623,2023-02-01,149.42,Changed Mind
3028,22046,2023-07-19,34.04,Defective
3029,55641,2023-10-06,186.04,Defective
3030,33271,2023-12-22,169.87,Changed Mind
3031,20700,2023-06-11,178.88,Changed Mind
3032,22829,2023-07-27,89.49,Wrong Item
3033,34328,2023-07-29,93.81,Wrong Item
3034,8198,2023-06-10,192.72,Changed Mind
3035,33712,2023-06-29,103.62,Changed Mind
3036,58364,2023-05-05,162.74,Defective
3037,12551,2023-04-20,194.2,Wrong Item
3038,37089,2023-09-17,123.56,Changed Mind
3039,23558,2023-05-26,129.9,Wrong Item
3040,30773,2023-06-30,145.12,Changed Mind
3041,57774,2023-11-13,199.68,Defective
3042,3843,2023-06-16,164.66,Wrong Item
3043,18553,2023-04-04,83.27,Wrong Item
3044,45104,2023-07-03,83.02,Wrong Item
3045,9142,2023-02-19,26.91,Defective
3046,27637,2023-03-02,132.43,Defective
3047,44548,2023-11-29,177.36,Defective
3048,22277,2023-05-24,32.15,Defective
3049,54287,2023-04-26,56.44,Wrong Item
3050,60419,2023-03-18,138.1,Wrong Item
3051,52649,2023-12-10,170.22,Defective
3052,20159,2023-09-30,32.81,Changed Mind
3053,56614,2023-05-26,40.01,Defective
3054,56768,2023-08-27,102.87,Defective
3055,29614,2023-04-28,100.97,Wrong Item
3056,35202,2023-07-03,124.13,Wrong Item
3057,43254,2023-10-16,62.12,Defective
3058,34158,2023-06-25,112.17,Changed Mind
3059,42702,2023-08-27,105.06,Changed Mind
3060,58234,2023-09-16,120.61,Changed Mind
3061,56003,2023-10-25,53.75,Wrong Item
3062,60307,2023-01-05,155.82,Changed Mind
3063,52967,2023-08-22,126.29,Defective
3064,10062,2023-03-08,26.16,Defective
3065,29604,2023-04-24,189.85,Wrong Item
3066,58184,2023-11-29,54.11,Wrong Item
3067,25836,2023-11-01,136.36,Changed Mind
3068,18803,2023-04-22,193.09,Changed Mind
3069,26982,2023-04-02,108.76,Changed Mind
3070,34828,2023-10-03,100.09,Defective
3071,36248,2023-06-02,11.04,Wrong Item
3072,4234,2023-09-09,33.99,Wrong Item
3073,40507,2023-08-22,156.75,Wrong Item
